评分,评论时间,评论内容
5,2021-07-23 20:10:18,发货很快，当天拍隔天就到了，美美的出去玩了，鞋子很满意，没瑕疵，建议购买。薄荷绿太美啦！原相机拍的，很完美的一双m2k，谢谢卖家。
5,2022-12-01 20:09:54,鞋子实物其实是比较偏灰的配色，并没有图片中的这么粉，整体给人的感觉是很素雅的，价格不算特别贵，对学生党是很友好的，性价比很高，很不错的，一次购物！
5,2023-01-13 18:47:43,鞋子非常漂亮，很好看，正品毋庸置疑，物流发货也很快，卖家服务态度也很好，值得大家购买，很喜欢的一款鞋子，还会继续光临本店
5,2021-08-25 10:40:11,尺码大小：正好，我买的反正穿着，嗯，正好透气性能：透气性好，非常不错舒适程度：创着非常的舒服柔软程度：很柔软，很舒服其他特色：nike这款鞋子，非常好在这买还便宜，真不错
5,2021-10-07 23:45:26,鞋面的魔术贴绑带设计也相当好，质地轻薄且有一定的弹性能够牢牢锁定脚背与鞋面一体堪称极致能够最大限度保证舒适度更加适合夏季篮球场上进行实战。耐磨及抓地水波纹的纹路搭配厚实的橡胶外底的设计看相当耐磨且防滑，可以做到随走随停中底方面全掌ALTI-FLASH材质的缓震科技
5,2021-01-05 15:31:34,好看尺码大小：尝尝码数 正常 还可以透气性能：一般 冬天也能穿舒适程度：很舒服1 鞋垫很厚实柔软程度：很不错其他特色：好看百搭 很不错 爱来来 m2kyyds 太好看啦
5,2020-12-27 13:37:38,全新完美无暇，大小非常合适，这款老爹鞋太喜欢啦，m2k的舒适度我感觉还可以啦，关键是外形设计好看，颜值非常高，搭配起来完美，穿上无敌，大家赶紧🐛下次再来一双
5,2022-11-14 15:00:31,双十一活动挺优惠的，买了双鞋子穿着大小很合适，舒适度也很高，正好这个季节穿，样式也挺好看的，总之各方面都比较满意，有活动再来买。
5,2020-05-21 09:19:04,尺码大小：平时穿37码的鞋子，nike没有37，只有37.5，穿进去后脚跟能插一根手指，也是合适的。舒适程度：非常舒服😌说实话，刚看到老爹鞋的时候，真是无法接受，觉得很丑，看多了就觉得还挺耐看的，确实百搭，有活力。柔软程度：柔软程度适中，不是特别软的那种踩shi感，但是日常步行足够了。总之是很喜欢，也是第一双老爹鞋，感觉年轻十岁，哈哈😄
5,2022-10-19 16:07:39,到货好快，两天就到了。选这个颜色果然没错，当时第一眼就看中这个颜色了，很特别的蓝色。而且价格也不贵，还很轻，正好这个季节穿，爱了
5,2021-08-02 20:08:19,颜值满满哦 薄荷绿真的是很清新的颜色 穿着起来真的非常非常好看 再说说穿着感受 脚底很软弹 m2k真的是很经典的款式了 物流也很快 京东yyds
5,2022-11-06 19:31:32,我的脚太宽了脚面也高，这个鞋包裹性很不错，鞋底也舒服，但我穿着卡脚哈哈哈哈所以退了实物颜色很低调很好搭配！有色差，比我拍的图要稍微浅一些
5,2021-06-29 15:33:15,很好，鞋子非常的夏天，我自己也是非常的喜欢穿上，感觉自己就长高了4厘米。
5,2022-12-16 20:32:10,非常好穿，双十一的时候购入，折扣力度非常大，性价比很高，这个配色我也挺喜欢的，尺码偏小半码，物流很快，换货也很及时，很满意
5,2021-01-02 12:28:52,尺码大小：尺码很准，上脚很合适透气性能：透气性一般，秋冬穿可以，夏天可能闷脚。舒适程度：上脚挺舒服的，增高效果不错柔软程度：还可以，不软不硬。赶上活动，物超所值，发货速度非常快！感谢冥冥之中让我遇到了这家店！店家很讲信誉，而且很不错哦，在这家店买东东，我很满意~
5,2021-11-03 14:14:31,鞋面上很多复古的元素，小巧的swoosh很精致，鞋子采用了支撑力出众的组合材质鞋面，搭配轻盈缓震的泡棉中底，脚感很棒啊!鞋子灰白绿三个色，灰色作为主调。白色和绿色相结合，将复古进行到底!
5,2022-10-22 22:35:55,性价比很高，买了两双，一双自己穿，一双给姐姐穿，非常合脚，颜值高，一直很喜欢，乘着这次一次性买入，体验很好，下次再来买。
5,2022-12-12 19:45:35,特别好，非常舒服，买这也很合适，比图片好看多了。真不错，还得是耐克，确实可以。
5,2020-12-20 22:57:53,这款新配色也太好看了！主要这个耐脏，前面白色是皮质，容易脏的地方也是深色的！我觉得而且m2k鞋型真的很nice，女生穿真的太好看了！还有增高的效果！在京东平台购买有保障，又快又保真，冲就完事了嗷
5,2021-06-27 20:32:16,很好看，奶茶色，奶茶色yyds啊，传出去好看的一批，真的很不错，值得爱了，推荐，细节也是做的很不错，后面用的很色，也是很好看的
5,2021-06-05 12:21:46,终于买到喜欢很久的鞋子啦，正好618做活动，果断下手。物流很快，鞋子好看，颜色也非常喜欢，材质做工都很好，而且百搭。码数也很正，无瑕疵，鞋子很轻，穿起来很舒服。非常满意。
5,2020-12-27 09:26:47,尺码大小：正常尺码 非常舒适透气性能：还可以 老爹鞋很不错 很磁环舒适程度：舒服 鞋垫很厚实 鞋舌也很厚实 很不错柔软程度：还可以 其他特色：配色爱了爱了 太好看了 非常耐看
5,2021-06-27 12:30:45,优质Nike M2k白奶茶，一款可盐可甜的鞋，凹造型超级炫酷，不挑衣服，不显脚大，穿上短裤显腿细秒变大长腿，这款鞋我先爱了
5,2021-06-28 12:17:02,外观颜值:颜值很高，适合夏天。看起来清爽舒舒适度:中底软弹适中，包裹性不错，透气性也做工细节:做工不错，用料充实。尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐！很满意
5,2020-12-25 14:53:34,尺码很正 穿起来挺透气的 舒服感很棒 比较属于很上脚的那种类型 简直不要太帅 哈哈哈 女朋友很喜欢 爱不释手 拿来就一直穿着了 很棒
5,2021-09-29 07:06:05,颜值八分，脚感八分，质感八分，一切都不错，趁活动入手性价比很高，m2k经典鞋，耐磨性好，也适合雨天穿，颜值与性价比皆有的好鞋子。
5,2021-07-20 18:34:01,上脚效果非常好，鞋码也非常合适，鞋底软硬也很好，走路不容易累。夏季穿不会太闷，百搭款的老爹鞋。鞋面材质也比较好清洁，很好
5,2022-12-22 00:29:09,鞋子穿着非常舒服 还显高 一米五的我穿上这双鞋子像是一米九 设计也非常的帅气 打球实战也很舒服
5,2021-08-16 15:19:06,nike老爹鞋就是好看  啦啦啦  么么哒  大爱nike尺码大小：尺码非常标准好好好透气性能：透气性能还可以  么么哒就是好看舒适程度：非常舒服非常好舒服缓震可以啦啦啦柔软程度：还可以就是一如既往的好看好看啦啦艾丝拉
5,2020-12-30 21:45:55,鞋子是正品，实物真的很好看，脚感舒服，也很百搭。老爹鞋的缘故显得脚有些大。别的没啥大毛病，好看还增高哈。碰到搞活动，性价比还是很高的哈。
5,2020-06-18 18:35:14,"鞋子很好看，有一点增高，鞋底也不是很硬，但是比其他的板鞋都要重一些，昨天和姐妹出去玩了，回到家时小腿非常酸，也没有走很远的路可能是因为我买的是比平时大一码的，其他的很满意，是一个很百搭的鞋子。白色休闲风特别好搭,酷酷女孩可以选择"
5,2021-06-26 17:37:22,这款是Nike的M2k白奶茶配色，颜值非常高，手感质感都比较不错，这样的颜值太绝了，非常适合这个季节，也很好穿搭，推荐购买。
5,2022-11-12 22:06:00,柔软程度：底部很软很舒服，是正品，信赖商家，宝贝质感很好，价格也适中，无限回购！鞋子一直中意许久，老爹鞋很时尚，好搭配，双十一购买物流很快，价格实惠，码数正，有一定厚度，冬天穿双厚袜子北方就可以过冬，颜色很喜欢，鞋子很轻，穿起来很舒服，无瑕疵，满意。尺码大小：正好，不长不短。透气性能：透气性很好，夏天穿着也不会很闷。透气性能：透气性能好，不捂脚。其他特色：物流很快，快递小哥服务态度也很好。舒适程度：鞋底软软的，很舒适。灰色薄荷绿，是复古鞋型的升级，在保留了复古元素的基础上，搭配上酷炫的配色，怎么说呢，超级好看，而且穿着非常的舒服。
5,2021-06-27 13:51:31,m2k薄荷绿配色颜值杠杠的，小清新的感觉，适合夏天穿。鞋码很正，又有一点小增高。夏天到了，美丽漂亮的小姐姐们赶快入手吧！
5,2022-11-18 10:16:59,用了觉得很不错，商品质量好，发货也挺快的，总之就是很赞了💌收到立马打开看了一下，非常不错，质量超好，颜值又高😘，推荐推荐🉑大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算用了觉得很不错，商品质量好，发货也挺快的，总之就是很赞了💌收到立马打开看了一下，非常不错，质量超好，颜值又高😘，推荐推荐🉑大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算用了觉得很不错，商品质量好，发货也挺快的，总之就是很赞了💌收到立马打开看了一下，非常不错，质量超好，颜值又高😘，推荐推荐🉑大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算
5,2021-01-24 14:32:06,尺码大小：大小很合适，尺码刚刚好，透气性能：透气性好，很不错的鞋子，舒适程度：穿着很舒服，质感足，柔软程度：柔软度适中，很合适，其他特色：款式很好看，质量好，很喜欢这个鞋子。
5,2021-09-22 18:45:02,鞋子实物非常好看耶，并且很轻，上脚显脚小，暗暗增高哈哈我觉得还挺不错，夏天冬天都可以穿，鞋子会偏大一点点，可以注意一下～
5,2021-08-17 23:12:35,耐克m2k灰薄荷，在夏日的尾声，给炎热的天气画上了句号，鞋子本身上脚非常的舒服，灰薄荷色也很适合搭配服装，是款不错的鞋子。
5,2022-11-29 11:22:00,颜值很不错的鞋子，跟媳妇一起下的单，1.3k买了4双，媳妇买了三双老爹耐克，这双颜色很正，买的男款39给媳妇了，实在抢不到哈哈
5,2023-01-12 03:07:42,鞋子质量很不错，真的不错，特别好看的款式，买来送女朋友特别合适，价格也划算，快递的话也很快，真的挺好的，挺好的，很满意的一次购物，好评，好评，女朋友也很喜欢。
5,2022-11-05 21:46:54,赶上活动给媳妇买的，确实很漂亮，关键是价格给力，比我老妈从奥莱买都便宜很多，她买一双的价我给买两双，活动给力，价格给力，囤起来！！
5,2021-06-26 16:45:03,奶茶色颜值真香，现在买性价比好高，非常百搭的一双鞋，路上看到别的小姐姐穿，太好看了，穿什么都百搭，又舒服，脚感很好，好鞋推荐。
5,2021-09-25 13:45:15,鞋子大小合适，不大不小刚刚好，鞋子的外观好看，鞋盒完整无缺，穿起来运动很舒服，而且透气度也还可以，而且最近有活动，很便宜就到手了
5,2021-08-04 15:05:27,一直很喜欢这双鞋，趁着618时候入手，外观非常好看，很舒服，材料很柔软，透气性能还可以，总之很喜欢！物流速度很给力，第二天就到了！
5,2021-11-13 15:06:47,这个鞋款很好看，颜色也很不错，现在大火的M2K，就是不一般，脚感也很舒服，物流也超级快，包装也很好，没有任何的损毁！超级喜欢
5,2020-04-07 12:29:30,好朋友过生日送给她的礼物，尺码是正常码刚刚好，非常透气，穿上一点也不闷，也不磨脚，脚底很软，这双鞋真的百搭，穿运动裤牛仔裤裙子都很OK，物流没有因为疫情特别慢，包装也很好，没有味道，朋友收到后非常喜欢
